row_type,relative_path,size_bytes,size_human,file_count,latest_modified,has_checkpoint,has_eval_json,has_figure,has_log,has_queue_state,rank,reference_pattern,reference_file,reference_line,reference_text
top_file,outputs/audits/stwm_v4_2_phase01_20260401_155639/lane0/checkpoints/best.pt,12248326605,11.41GB,,2026-04-01 16:16:48,True,False,False,False,False,13,,,,
top_file,outputs/training/stwm_v4_2_real_1b/seed_123/full_v4_2_1b/checkpoints/best.pt,12248321677,11.41GB,,2026-04-02 08:56:25,True,False,False,False,False,14,,,,
top_file,outputs/training/stwm_v4_2_real_1b/seed_456/full_v4_2_1b/checkpoints/best.pt,12248321677,11.41GB,,2026-04-03 06:41:23,True,False,False,False,False,15,,,,
top_file,outputs/training/stwm_v4_2_real_1b/seed_42/full_v4_2_1b/checkpoints/best.pt,12248321677,11.41GB,,2026-04-02 17:36:09,True,False,False,False,False,16,,,,
top_file,outputs/training/stwm_v4_2_real_1b/seed_123/wo_semantics_v4_2_1b/checkpoints/milestone_step_002000.pt,12248139259,11.41GB,,2026-04-02 14:27:22,True,False,False,False,False,17,,,,
top_file,outputs/training/stwm_v4_2_real_1b/seed_123/wo_semantics_v4_2_1b/checkpoints/latest.pt,12248116881,11.41GB,,2026-04-03 02:06:06,True,False,False,False,False,18,,,,
top_file,outputs/training/stwm_v4_2_real_1b/seed_456/wo_semantics_v4_2_1b/checkpoints/latest.pt,12248112017,11.41GB,,2026-04-03 11:53:10,True,False,False,False,False,19,,,,
top_file,outputs/training/stwm_v4_2_real_1b/seed_123/wo_semantics_v4_2_1b/checkpoints/best.pt,12248095653,11.41GB,,2026-04-02 21:41:49,True,False,False,False,False,20,,,,
top_file,outputs/training/stwm_v4_2_real_1b/seed_456/wo_semantics_v4_2_1b/checkpoints/best.pt,12248090789,11.41GB,,2026-04-03 11:53:32,True,False,False,False,False,21,,,,
top_file,outputs/training/stwm_v4_2_1b_confirmation_staged/base/seed_123/full_v4_2/final_model.pt,4082777941,3.80GB,,2026-04-01 13:17:12,True,False,False,False,False,22,,,,
top_file,outputs/training/stwm_v4_2_1b_confirmation_staged/base/seed_456/full_v4_2/final_model.pt,4082777941,3.80GB,,2026-04-01 13:18:59,True,False,False,False,False,23,,,,
top_file,outputs/training/stwm_v4_2_1b_confirmation_staged/base/seed_42/full_v4_2/final_model.pt,4082777941,3.80GB,,2026-04-01 13:15:25,True,False,False,False,False,24,,,,
top_file,outputs/training/stwm_v4_2_1b_real_confirmation/base/seed_123/wo_object_bias_v4_2/final_model.pt,4082777877,3.80GB,,2026-04-01 15:04:58,True,False,False,False,False,25,,,,
top_file,outputs/training/stwm_v4_2_1b_real_confirmation/base/seed_42/wo_object_bias_v4_2/final_model.pt,4082777877,3.80GB,,2026-04-01 15:01:14,True,False,False,False,False,26,,,,
top_file,outputs/training/stwm_v4_2_1b_confirmation_staged/base/seed_123/wo_semantics_v4_2/final_model.pt,4082777877,3.80GB,,2026-04-01 13:41:50,True,False,False,False,False,27,,,,
top_file,outputs/training/stwm_v4_2_1b_confirmation_staged/base/seed_123/wo_object_bias_v4_2/final_model.pt,4082777877,3.80GB,,2026-04-01 13:42:58,True,False,False,False,False,28,,,,
top_file,outputs/training/stwm_v4_2_1b_confirmation_staged/base/seed_456/wo_semantics_v4_2/final_model.pt,4082777877,3.80GB,,2026-04-01 13:44:05,True,False,False,False,False,29,,,,
top_file,outputs/training/stwm_v4_2_1b_confirmation_staged/base/seed_456/wo_object_bias_v4_2/final_model.pt,4082777877,3.80GB,,2026-04-01 13:45:14,True,False,False,False,False,30,,,,
top_file,outputs/training/stwm_v4_2_1b_confirmation_staged/base/seed_42/wo_object_bias_v4_2/final_model.pt,4082777877,3.80GB,,2026-04-01 13:40:45,True,False,False,False,False,31,,,,
top_file,outputs/training/stwm_v4_2_1b_real_confirmation/base/seed_123/full_v4_2/final_model.pt,4082777813,3.80GB,,2026-04-01 14:52:12,True,False,False,False,False,32,,,,
top_file,outputs/training/stwm_v4_2_1b_real_confirmation/base/seed_123/wo_semantics_v4_2/final_model.pt,4082777813,3.80GB,,2026-04-01 14:58:31,True,False,False,False,False,33,,,,
top_file,outputs/training/stwm_v4_2_1b_real_confirmation/base/seed_42/full_v4_2/final_model.pt,4082777813,3.80GB,,2026-04-01 14:50:58,True,False,False,False,False,34,,,,
top_file,outputs/training/stwm_v4_2_1b_real_confirmation/base/seed_42/wo_semantics_v4_2/final_model.pt,4082777813,3.80GB,,2026-04-01 14:56:06,True,False,False,False,False,35,,,,
top_file,outputs/training/stwm_v4_2_1b_confirmation_staged/base/seed_42/wo_semantics_v4_2/final_model.pt,4082777813,3.80GB,,2026-04-01 13:39:39,True,False,False,False,False,36,,,,
top_file,outputs/training/stwm_v4_2_1b_real_confirmation/state/seed_123/wo_semantics_v4_2/eval_model.pt,4082777584,3.80GB,,2026-04-01 15:08:55,True,False,False,False,True,37,,,,
top_file,outputs/training/stwm_v4_2_1b_real_confirmation/state/seed_123/wo_object_bias_v4_2/eval_model.pt,4082777584,3.80GB,,2026-04-01 15:10:53,True,False,False,False,True,38,,,,
top_file,outputs/training/stwm_v4_2_1b_real_confirmation/state/seed_42/wo_semantics_v4_2/eval_model.pt,4082777584,3.80GB,,2026-04-01 15:04:41,True,False,False,False,True,39,,,,
top_file,outputs/training/stwm_v4_2_1b_real_confirmation/state/seed_42/wo_object_bias_v4_2/eval_model.pt,4082777584,3.80GB,,2026-04-01 15:06:23,True,False,False,False,True,40,,,,
top_file,outputs/training/stwm_v4_2_1b_real_confirmation/state/seed_123/full_v4_2/eval_model.pt,4082777520,3.80GB,,2026-04-01 15:06:57,True,False,False,False,True,41,,,,
top_file,outputs/training/stwm_v4_2_1b_real_confirmation/state/seed_42/full_v4_2/eval_model.pt,4082777520,3.80GB,,2026-04-01 15:02:59,True,False,False,False,True,42,,,,
top_file,outputs/training/week2_minival_v2_3/seed_123/wo_semantics/checkpoints/step_00040.pt,2726674907,2.54GB,,2026-03-31 17:49:19,True,False,False,False,False,43,,,,
top_file,outputs/training/week2_minival_v2_3/seed_123/wo_semantics/checkpoints/step_00080.pt,2726674907,2.54GB,,2026-03-31 17:49:32,True,False,False,False,False,44,,,,
top_file,outputs/training/week2_minival_v2_3/seed_123/wo_semantics/checkpoints/step_00060.pt,2726674907,2.54GB,,2026-03-31 17:49:26,True,False,False,False,False,45,,,,
top_file,outputs/training/week2_minival_v2_3/seed_123/wo_semantics/checkpoints/step_00020.pt,2726674907,2.54GB,,2026-03-31 17:49:13,True,False,False,False,False,46,,,,
top_file,outputs/training/week2_minival_v2_3/seed_456/wo_semantics/checkpoints/step_00040.pt,2726674907,2.54GB,,2026-03-31 17:51:03,True,False,False,False,False,47,,,,
top_file,outputs/training/week2_minival_v2_3/seed_456/wo_semantics/checkpoints/step_00080.pt,2726674907,2.54GB,,2026-03-31 17:51:16,True,False,False,False,False,48,,,,
top_file,outputs/training/week2_minival_v2_3/seed_456/wo_semantics/checkpoints/step_00060.pt,2726674907,2.54GB,,2026-03-31 17:51:10,True,False,False,False,False,49,,,,
top_file,outputs/training/week2_minival_v2_3/seed_456/wo_semantics/checkpoints/step_00020.pt,2726674907,2.54GB,,2026-03-31 17:50:57,True,False,False,False,False,50,,,,
top_file,outputs/training/week2_minival_v2_3/seed_42/wo_semantics/checkpoints/step_00040.pt,2726674907,2.54GB,,2026-03-31 17:47:34,True,False,False,False,False,51,,,,
top_file,outputs/training/week2_minival_v2_3/seed_42/wo_semantics/checkpoints/step_00080.pt,2726674907,2.54GB,,2026-03-31 17:47:48,True,False,False,False,False,52,,,,
top_file,outputs/training/week2_minival_v2_3/seed_42/wo_semantics/checkpoints/step_00060.pt,2726674907,2.54GB,,2026-03-31 17:47:40,True,False,False,False,False,53,,,,
top_file,outputs/training/week2_minival_v2_3/seed_42/wo_semantics/checkpoints/step_00020.pt,2726674907,2.54GB,,2026-03-31 17:47:28,True,False,False,False,False,54,,,,
top_file,outputs/training/week2_minival_v2_3/seed_123/full/checkpoints/step_00040.pt,2726674843,2.54GB,,2026-03-31 17:48:44,True,False,False,False,False,55,,,,
top_file,outputs/training/week2_minival_v2_3/seed_123/full/checkpoints/step_00080.pt,2726674843,2.54GB,,2026-03-31 17:48:57,True,False,False,False,False,56,,,,
top_file,outputs/training/week2_minival_v2_3/seed_123/full/checkpoints/step_00060.pt,2726674843,2.54GB,,2026-03-31 17:48:50,True,False,False,False,False,57,,,,
top_file,outputs/training/week2_minival_v2_3/seed_123/full/checkpoints/step_00020.pt,2726674843,2.54GB,,2026-03-31 17:48:38,True,False,False,False,False,58,,,,
top_file,outputs/training/week2_minival_v2_3/seed_456/full/checkpoints/step_00040.pt,2726674843,2.54GB,,2026-03-31 17:50:28,True,False,False,False,False,59,,,,
top_file,outputs/training/week2_minival_v2_3/seed_456/full/checkpoints/step_00080.pt,2726674843,2.54GB,,2026-03-31 17:50:41,True,False,False,False,False,60,,,,
top_file,outputs/training/week2_minival_v2_3/seed_456/full/checkpoints/step_00060.pt,2726674843,2.54GB,,2026-03-31 17:50:35,True,False,False,False,False,61,,,,
top_file,outputs/training/week2_minival_v2_3/seed_456/full/checkpoints/step_00020.pt,2726674843,2.54GB,,2026-03-31 17:50:22,True,False,False,False,False,62,,,,
top_file,outputs/training/week2_minival_v2_3/seed_42/full/checkpoints/step_00040.pt,2726674843,2.54GB,,2026-03-31 17:47:00,True,False,False,False,False,63,,,,
top_file,outputs/training/week2_minival_v2_3/seed_42/full/checkpoints/step_00080.pt,2726674843,2.54GB,,2026-03-31 17:47:12,True,False,False,False,False,64,,,,
top_file,outputs/training/week2_minival_v2_3/seed_42/full/checkpoints/step_00060.pt,2726674843,2.54GB,,2026-03-31 17:47:06,True,False,False,False,False,65,,,,
top_file,outputs/training/week2_minival_v2_3/seed_42/full/checkpoints/step_00020.pt,2726674843,2.54GB,,2026-03-31 17:46:53,True,False,False,False,False,66,,,,
top_file,outputs/training/week2_minival_v2_2/seed_123/full/checkpoints/step_00040.pt,2726674715,2.54GB,,2026-03-31 17:12:02,True,False,False,False,False,67,,,,
top_file,outputs/training/week2_minival_v2_2/seed_123/full/checkpoints/step_00080.pt,2726674715,2.54GB,,2026-03-31 17:12:15,True,False,False,False,False,68,,,,
top_file,outputs/training/week2_minival_v2_2/seed_123/full/checkpoints/step_00060.pt,2726674715,2.54GB,,2026-03-31 17:12:09,True,False,False,False,False,69,,,,
top_file,outputs/training/week2_minival_v2_2/seed_123/full/checkpoints/step_00020.pt,2726674715,2.54GB,,2026-03-31 17:11:55,True,False,False,False,False,70,,,,
top_file,outputs/training/week2_minival_v2_2/seed_123/wo_semantics/checkpoints/step_00040.pt,2726674715,2.54GB,,2026-03-31 17:12:37,True,False,False,False,False,71,,,,
top_file,outputs/training/week2_minival_v2_2/seed_123/wo_semantics/checkpoints/step_00080.pt,2726674715,2.54GB,,2026-03-31 17:12:50,True,False,False,False,False,72,,,,
top_file,outputs/training/week2_minival_v2_2/seed_123/wo_semantics/checkpoints/step_00060.pt,2726674715,2.54GB,,2026-03-31 17:12:44,True,False,False,False,False,73,,,,
top_file,outputs/training/week2_minival_v2_2/seed_123/wo_semantics/checkpoints/step_00020.pt,2726674715,2.54GB,,2026-03-31 17:12:31,True,False,False,False,False,74,,,,
top_file,outputs/training/week2_minival_v2_2/seed_456/full/checkpoints/step_00040.pt,2726674715,2.54GB,,2026-03-31 17:13:47,True,False,False,False,False,75,,,,
top_file,outputs/training/week2_minival_v2_2/seed_456/full/checkpoints/step_00080.pt,2726674715,2.54GB,,2026-03-31 17:14:01,True,False,False,False,False,76,,,,
top_file,outputs/training/week2_minival_v2_2/seed_456/full/checkpoints/step_00060.pt,2726674715,2.54GB,,2026-03-31 17:13:54,True,False,False,False,False,77,,,,
top_file,outputs/training/week2_minival_v2_2/seed_456/full/checkpoints/step_00020.pt,2726674715,2.54GB,,2026-03-31 17:13:41,True,False,False,False,False,78,,,,
top_file,outputs/training/week2_minival_v2_2/seed_456/wo_semantics/checkpoints/step_00040.pt,2726674715,2.54GB,,2026-03-31 17:14:23,True,False,False,False,False,79,,,,
top_file,outputs/training/week2_minival_v2_2/seed_456/wo_semantics/checkpoints/step_00080.pt,2726674715,2.54GB,,2026-03-31 17:14:36,True,False,False,False,False,80,,,,
top_file,outputs/training/week2_minival_v2_2/seed_456/wo_semantics/checkpoints/step_00060.pt,2726674715,2.54GB,,2026-03-31 17:14:29,True,False,False,False,False,81,,,,
top_file,outputs/training/week2_minival_v2_2/seed_456/wo_semantics/checkpoints/step_00020.pt,2726674715,2.54GB,,2026-03-31 17:14:16,True,False,False,False,False,82,,,,
top_file,outputs/training/week2_minival_v2_2/seed_42/full/checkpoints/step_00040.pt,2726674715,2.54GB,,2026-03-31 17:10:15,True,False,False,False,False,83,,,,
top_file,outputs/training/week2_minival_v2_2/seed_42/full/checkpoints/step_00080.pt,2726674715,2.54GB,,2026-03-31 17:10:27,True,False,False,False,False,84,,,,
top_file,outputs/training/week2_minival_v2_2/seed_42/full/checkpoints/step_00060.pt,2726674715,2.54GB,,2026-03-31 17:10:21,True,False,False,False,False,85,,,,
top_file,outputs/training/week2_minival_v2_2/seed_42/full/checkpoints/step_00020.pt,2726674715,2.54GB,,2026-03-31 17:10:08,True,False,False,False,False,86,,,,
top_file,outputs/training/week2_minival_v2_2/seed_42/wo_semantics/checkpoints/step_00040.pt,2726674715,2.54GB,,2026-03-31 17:10:51,True,False,False,False,False,87,,,,
top_file,outputs/training/week2_minival_v2_2/seed_42/wo_semantics/checkpoints/step_00080.pt,2726674715,2.54GB,,2026-03-31 17:11:04,True,False,False,False,False,88,,,,
top_file,outputs/training/week2_minival_v2_2/seed_42/wo_semantics/checkpoints/step_00060.pt,2726674715,2.54GB,,2026-03-31 17:10:57,True,False,False,False,False,89,,,,
top_file,outputs/training/week2_minival_v2_2/seed_42/wo_semantics/checkpoints/step_00020.pt,2726674715,2.54GB,,2026-03-31 17:10:45,True,False,False,False,False,90,,,,
top_file,outputs/training/week2_minival_v2_1/seed_123/full/checkpoints/step_00040.pt,2726674523,2.54GB,,2026-03-31 14:16:41,True,False,False,False,False,91,,,,
top_file,outputs/training/week2_minival_v2_1/seed_123/full/checkpoints/step_00080.pt,2726674523,2.54GB,,2026-03-31 14:16:51,True,False,False,False,False,92,,,,
top_file,outputs/training/week2_minival_v2_1/seed_123/full/checkpoints/step_00060.pt,2726674523,2.54GB,,2026-03-31 14:16:46,True,False,False,False,False,93,,,,
top_file,outputs/training/week2_minival_v2_1/seed_123/full/checkpoints/step_00020.pt,2726674523,2.54GB,,2026-03-31 14:16:35,True,False,False,False,False,94,,,,
top_file,outputs/training/week2_minival_v2_1/seed_123/wo_semantics/checkpoints/step_00040.pt,2726674523,2.54GB,,2026-03-31 14:17:10,True,False,False,False,False,95,,,,
top_file,outputs/training/week2_minival_v2_1/seed_123/wo_semantics/checkpoints/step_00080.pt,2726674523,2.54GB,,2026-03-31 14:17:20,True,False,False,False,False,96,,,,
top_file,outputs/training/week2_minival_v2_1/seed_123/wo_semantics/checkpoints/step_00060.pt,2726674523,2.54GB,,2026-03-31 14:17:15,True,False,False,False,False,97,,,,
top_file,outputs/training/week2_minival_v2_1/seed_123/wo_semantics/checkpoints/step_00020.pt,2726674523,2.54GB,,2026-03-31 14:17:05,True,False,False,False,False,98,,,,
top_file,outputs/training/week2_minival_v2_1/seed_456/full/checkpoints/step_00040.pt,2726674523,2.54GB,,2026-03-31 14:18:09,True,False,False,False,False,99,,,,
top_file,outputs/training/week2_minival_v2_1/seed_456/full/checkpoints/step_00080.pt,2726674523,2.54GB,,2026-03-31 14:18:19,True,False,False,False,False,100,,,,
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_D1_CLEAN_MATRIX_FINAL_REPORT_V1.md,7,"- full_v4_2_seed42_fixed_nowarm_lambda1: state=done, final_step=2000, latest.pt=True, best_protocol_main.pt=True, selection_sidecar=/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_default_v1/seed_42/full_v4_2_seed42_fixed_nowarm_lambda1/checkpoints/best_protocol_main_selection.json"
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_D1_CLEAN_MATRIX_FINAL_REPORT_V1.md,8,"- full_v4_2_seed42_fixed_warmup_lambda1: state=done, final_step=2000, latest.pt=True, best_protocol_main.pt=True, selection_sidecar=/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_default_v1/seed_42/full_v4_2_seed42_fixed_warmup_lambda1/checkpoints/best_protocol_main_selection.json"
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_D1_CLEAN_MATRIX_FINAL_REPORT_V1.md,9,"- wo_semantics_v4_2_seed42: state=done, final_step=2000, latest.pt=True, best_protocol_main.pt=True, selection_sidecar=/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_default_v1/seed_42/wo_semantics_v4_2_seed42/checkpoints/best_protocol_main_selection.json"
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_D1_CLEAN_MATRIX_FINAL_REPORT_V1.md,10,"- wo_object_bias_v4_2_seed42: state=done, final_step=2000, latest.pt=True, best_protocol_main.pt=True, selection_sidecar=/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_default_v1/seed_42/wo_object_bias_v4_2_seed42/checkpoints/best_protocol_main_selection.json"
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_QSTR_MAINLINE_SEED42_SUBMIT_V1.md,7,| trace_sem_baseline_seed42_qstr_control_v1 | non-object baseline: --neutralize-object-bias | 20260404_172250_22511 | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775294570125_trace_sem_baseline_seed42_qstr_control_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775294570125_trace_sem_baseline_seed42_qstr_control_v1.log | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_QSTR_MAINLINE_SEED42_SUBMIT_V1.md,8,| qstr_only_seed42_challenge_v1 | qstr-only: query-conditioned semantic residual routing + neutral path | 20260404_172250_32008 | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775294570485_qstr_only_seed42_challenge_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775294570485_qstr_only_seed42_challenge_v1.log | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_fr
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_QSTR_MAINLINE_SEED42_SUBMIT_V1.md,9,| qstr_temporal_consistency_seed42_challenge_v1 | qstr + temporal semantic consistency regularization | 20260404_172250_24376 | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775294570704_qstr_temporal_consistency_seed42_challenge_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775294570704_qstr_temporal_consistency_seed42_challenge_v1.log | /home/chen034/workspace/stwm/outputs/train
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_FRONTEND_CACHE_DEFAULT_PATH_V1.md,20,   - `outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_default_v1`
reference_hit,,,,,,,,,,,,outputs/training,docs/MINIVAL_PROTOCOL.md,7,  - `outputs/training/week2_minival/full`
reference_hit,,,,,,,,,,,,outputs/training,docs/MINIVAL_PROTOCOL.md,8,  - `outputs/training/week2_minival/wo_semantics`
reference_hit,,,,,,,,,,,,outputs/training,docs/MINIVAL_PROTOCOL.md,9,  - `outputs/training/week2_minival/wo_trajectory`
reference_hit,,,,,,,,,,,,outputs/training,docs/MINIVAL_PROTOCOL.md,10,  - `outputs/training/week2_minival/wo_identity_memory`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_DELAYED_ROUTER_MAINLINE_SUBMIT_V1.md,7,| delayed_only_seed42_challenge_v1 | Enable delay only: --object-bias-delay-steps 200 | 20260404_151517_29745 | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775286917650_delayed_only_seed42_challenge_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775286917650_delayed_only_seed42_challenge_v1.log | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_fronten
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_DELAYED_ROUTER_MAINLINE_SUBMIT_V1.md,8,| two_path_residual_seed42_challenge_v1 | Residual two-path proxy: --object-bias-alpha 0.50 + gated(th=0.5) | 20260404_151517_6593 | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775286917999_two_path_residual_seed42_challenge_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775286917999_two_path_residual_seed42_challenge_v1.log | /home/chen034/workspace/stwm/outputs/training/stwm_v4
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_DELAYED_ROUTER_MAINLINE_SUBMIT_V1.md,9,| delayed_residual_router_seed42_challenge_v1 | Combined: delay 200 + residual alpha 0.50 + gated(th=0.5) | 20260404_151518_26484 | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775286918437_delayed_residual_router_seed42_challenge_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775286918437_delayed_residual_router_seed42_challenge_v1.log | /home/chen034/workspace/stwm/outputs/train
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_QTSA_MAINLINE_SEED42_SUBMIT_V1.md,7,| trace_sem_baseline_seed42_qtsa_control_v1 | strongest non-object baseline; semantics not in transition | 20260404_203011_16712 | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775305811473_trace_sem_baseline_seed42_qtsa_control_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775305811473_trace_sem_baseline_seed42_qtsa_control_v1.log | /home/chen034/workspace/stwm/outputs/training/s
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_QTSA_MAINLINE_SEED42_SUBMIT_V1.md,8,| qtsa_readout_only_seed42_challenge_v1 | query-conditioned trace-semantic alignment/readout only; no transition rewrite | 20260404_203011_20366 | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775305811663_qtsa_readout_only_seed42_challenge_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775305811663_qtsa_readout_only_seed42_challenge_v1.log | /home/chen034/workspace/stwm/outputs/tr
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_QTSA_MAINLINE_SEED42_SUBMIT_V1.md,9,| qtsa_readout_temporal_consistency_seed42_challenge_v1 | qtsa readout + temporal semantic consistency regularization | 20260404_203011_395 | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775305811826_qtsa_readout_temporal_consistency_seed42_challenge_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775305811826_qtsa_readout_temporal_consistency_seed42_challenge_v1.log | /home/chen03
reference_hit,,,,,,,,,,,,outputs/training,docs/IDENTITY_MEMORY_DIAGNOSIS.md,5,Early one-clip ablation reports (`outputs/training/week2_ablations/*.json`) show:
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_TRACE_CACHE_HARDENING_IMPL_V1.md,88,- `outputs/training/stwm_v4_2_220m_protocol_diag_v1/seed_42/full_v4_2_seed42_fixed_warmup_lambda1/train_log.jsonl`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_TRACE_CACHE_HARDENING_IMPL_V1.md,89,- `outputs/training/stwm_v4_2_220m_protocol_diag_v1/seed_42/wo_semantics_v4_2_seed42/train_log.jsonl`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_REAL_1B_VIS_PLAN.md,9,- `outputs/training/stwm_v4_2_1b_real_confirmation/`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_REAL_1B_VIS_PLAN.md,33,   - `outputs/training/stwm_v4_2_1b_real_confirmation/base/comparison_multiseed.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_REAL_1B_VIS_PLAN.md,34,   - `outputs/training/stwm_v4_2_1b_real_confirmation/state/comparison_state_identifiability.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_REAL_1B_VIS_PLAN.md,39,  outputs/training/stwm_v4_2_1b_real_confirmation
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_TRAINING_STOP_SNAPSHOT_20260403.md,17,  - output_dir: /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_1b/seed_456/wo_semantics_v4_2_1b
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_TRAINING_STOP_SNAPSHOT_20260403.md,36,  - output_dir: /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_456/wo_semantics_v4_2
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_TRAINING_STOP_SNAPSHOT_20260403.md,68,  - /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_1b/seed_456/wo_semantics_v4_2_1b
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_TRAINING_STOP_SNAPSHOT_20260403.md,70,  - /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_1b/seed_456/wo_semantics_v4_2_1b/checkpoints/latest.pt
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_TRAINING_STOP_SNAPSHOT_20260403.md,74,  - /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_1b/seed_456/wo_semantics_v4_2_1b/checkpoints/best.pt
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_TRAINING_STOP_SNAPSHOT_20260403.md,78,  - /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_1b/seed_456/wo_semantics_v4_2_1b/train_log.jsonl
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_TRAINING_STOP_SNAPSHOT_20260403.md,83,  - /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_456/wo_semantics_v4_2
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_TRAINING_STOP_SNAPSHOT_20260403.md,85,  - /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_456/wo_semantics_v4_2/checkpoints/latest.pt
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_TRAINING_STOP_SNAPSHOT_20260403.md,89,  - /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_456/wo_semantics_v4_2/checkpoints/best.pt
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_TRAINING_STOP_SNAPSHOT_20260403.md,93,  - /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_456/wo_semantics_v4_2/train_log.jsonl
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_OBJECT_BIAS_DIAG_MATRIX_REPORT_V1.md,5,Run root: /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_object_bias_diag_v1/seed_42
